city,timestamp,PM25,PM10,SO2,NO2,CO,O3,temperature,humidity,wind_speed,AQI
xian,2026-02-15 22:00:00,80.8,110.8,74.0,56.0,1.013,4.0,1.6,89,0.7222222222222222,107
xian,2026-02-15 23:00:00,82.9,113.2,88.1,58.5,1.3,1.0,1.8,86,0.25,110
xian,2026-02-16 00:00:00,129.0,163.4,94.4,54.4,1.43,3.0,1.9,87,0.7777777777777777,170
xian,2026-02-16 01:00:00,101.0,136.0,79.0,44.0,1.248,18.0,2.5,78,0.5833333333333334,132
xian,2026-02-16 02:00:00,71.0,109.7,57.8,29.8,0.909,39.0,3.7,65,0.7222222222222222,95
xian,2026-02-16 03:00:00,52.7,87.8,41.9,19.2,0.639,56.0,5.2,55,0.9722222222222222,72
xian,2026-02-16 04:00:00,46.4,75.4,36.5,15.9,0.53,64.0,6.1,52,1.611111111111111,64
xian,2026-02-16 05:00:00,42.3,64.0,36.3,16.2,0.49,68.0,6.6,50,1.611111111111111,59
xian,2026-02-16 06:00:00,41.2,59.6,36.7,17.2,0.469,70.0,6.3,52,2.388888888888889,58
xian,2026-02-16 07:00:00,41.4,56.7,35.6,16.8,0.442,72.0,6.2,55,2.5833333333333335,58
xian,2026-02-16 08:00:00,41.6,55.2,35.1,17.0,0.435,72.0,6.3,54,2.4166666666666665,58
xian,2026-02-16 09:00:00,41.2,53.2,37.2,20.9,0.468,66.0,6.4,53,2.638888888888889,58
xian,2026-02-16 10:00:00,41.0,50.8,42.7,32.2,0.572,50.0,5.6,56,2.0277777777777777,58
xian,2026-02-16 11:00:00,54.5,61.5,50.8,47.1,0.717,28.0,4.5,62,1.777777777777778,74
xian,2026-02-16 12:00:00,86.1,96.4,64.6,49.6,0.837,7.0,3.7,66,2.25,114
xian,2026-02-16 13:00:00,86.8,96.4,79.3,49.9,0.89,6.0,3.5,69,1.5277777777777777,115
xian,2026-02-16 14:00:00,109.0,119.2,99.0,50.2,0.918,5.0,2.9,77,0.75,142
xian,2026-02-16 15:00:00,129.5,142.0,110.1,49.9,0.977,4.0,2.9,77,0.8333333333333333,171
xian,2026-02-16 16:00:00,127.1,139.7,105.1,48.4,1.102,3.0,2.4,75,1.4166666666666665,167
xian,2026-02-16 17:00:00,113.2,124.8,91.4,46.2,1.259,2.0,1.2,82,1.0555555555555556,148
xian,2026-02-16 18:00:00,105.5,116.4,78.1,44.1,1.4,2.0,0.9,82,0.1388888888888889,138
xian,2026-02-16 19:00:00,94.1,103.4,66.7,42.2,1.485,2.0,1.3,83,1.1666666666666667,124
xian,2026-02-16 20:00:00,86.1,94.5,55.6,40.3,1.554,3.0,0.9,85,1.5833333333333333,114
xian,2026-02-16 21:00:00,83.4,91.5,49.1,38.8,1.68,3.0,0.5,87,2.0,110
xian,2026-02-16 22:00:00,83.6,90.8,50.1,38.0,1.996,2.0,0.2,87,1.9166666666666667,111
xian,2026-02-16 23:00:00,87.5,94.3,55.7,37.5,2.37,0.0,-0.9,91,0.75,116
xian,2026-02-17 00:00:00,100.6,106.9,83.8,33.0,2.475,4.0,-0.8,94,0.5277777777777778,132
xian,2026-02-17 01:00:00,87.3,93.1,82.5,30.8,2.065,15.0,1.5,85,1.0,115
xian,2026-02-17 02:00:00,65.7,76.1,80.4,27.7,1.386,30.0,4.3,68,0.9444444444444444,88
xian,2026-02-17 03:00:00,58.4,68.7,76.4,25.0,0.855,44.0,6.2,59,0.9166666666666666,79
xian,2026-02-17 04:00:00,51.5,60.5,68.9,22.9,0.647,57.0,7.9,52,0.6111111111111112,71
xian,2026-02-17 05:00:00,45.6,53.6,59.6,21.2,0.587,69.0,9.1,48,0.7777777777777777,63
xian,2026-02-17 06:00:00,40.7,47.6,52.3,20.5,0.568,78.0,9.7,45,0.888888888888889,57
xian,2026-02-17 07:00:00,38.4,44.8,46.7,19.0,0.492,86.0,10.8,40,0.5555555555555556,54
xian,2026-02-17 08:00:00,38.4,44.6,43.2,18.5,0.457,91.0,11.4,38,0.3333333333333333,54
xian,2026-02-17 09:00:00,39.9,46.0,46.9,24.8,0.652,87.0,11.2,38,0.5277777777777778,56
xian,2026-02-17 10:00:00,54.4,59.6,63.9,45.0,1.296,65.0,9.8,55,0.3055555555555556,74
xian,2026-02-17 11:00:00,94.1,99.4,88.1,71.9,2.171,34.0,8.2,55,0.5,124
xian,2026-02-17 12:00:00,144.8,155.1,114.0,89.4,2.808,10.0,6.9,61,0.25,193
xian,2026-02-17 13:00:00,160.7,170.4,111.6,85.6,3.005,9.0,6.4,62,0.08333333333333333,211
xian,2026-02-17 14:00:00,156.5,164.8,107.6,80.2,2.963,7.0,5.3,67,0.75,206
xian,2026-02-17 15:00:00,146.7,155.1,99.9,74.9,2.824,6.0,4.5,70,1.3055555555555556,195
xian,2026-02-17 16:00:00,129.5,136.4,85.4,70.3,2.585,5.0,4.1,75,1.8611111111111112,171
xian,2026-02-17 17:00:00,109.7,115.0,67.2,65.8,2.247,5.0,3.5,76,2.611111111111111,143
xian,2026-02-17 18:00:00,95.5,99.7,52.9,61.1,1.956,6.0,2.9,78,2.138888888888889,126
xian,2026-02-17 19:00:00,80.8,84.3,45.3,55.5,1.719,11.0,2.4,78,2.4166666666666665,107
xian,2026-02-17 20:00:00,69.2,73.3,41.5,49.8,1.528,18.0,1.3,82,1.0555555555555556,93
xian,2026-02-17 21:00:00,62.9,67.1,40.2,45.7,1.507,23.0,1.0,81,0.5,85
xian,2026-02-17 22:00:00,59.3,63.1,42.0,44.7,1.833,23.0,0.3,82,0.3611111111111111,80
xian,2026-02-17 23:00:00,59.6,63.3,46.2,45.4,2.329,20.0,-0.1,82,0.3611111111111111,81
xian,2026-02-18 00:00:00,78.9,82.9,51.8,43.2,2.582,23.0,0.5,89,0.5277777777777778,105
xian,2026-02-18 01:00:00,88.7,92.2,55.7,40.9,2.36,33.0,2.6,79,0.6111111111111112,117
xian,2026-02-18 02:00:00,78.9,83.4,60.7,37.5,1.896,46.0,5.1,67,0.41666666666666663,105
xian,2026-02-18 03:00:00,65.2,74.0,62.2,33.9,1.479,60.0,7.6,58,0.9444444444444444,88
xian,2026-02-18 04:00:00,58.2,68.0,56.7,29.7,1.203,74.0,9.7,50,0.8055555555555555,79
xian,2026-02-18 05:00:00,48.3,58.1,47.6,25.3,0.973,89.0,11.5,43,0.6111111111111112,67
xian,2026-02-18 06:00:00,43.7,53.6,40.4,22.5,0.797,99.0,12.2,40,0.3055555555555556,61
xian,2026-02-18 07:00:00,41.2,51.5,35.0,20.0,0.659,105.0,13.3,36,0.6388888888888888,58
xian,2026-02-18 08:00:00,39.1,49.6,31.6,19.1,0.574,107.0,13.7,33,1.3055555555555556,55
xian,2026-02-18 09:00:00,40.3,50.6,35.7,25.5,0.595,100.0,13.4,34,1.3611111111111112,57
xian,2026-02-18 10:00:00,59.5,67.5,54.8,46.6,0.752,75.0,11.3,52,1.1388888888888888,81
xian,2026-02-18 11:00:00,96.6,105.9,81.5,75.0,1.015,41.0,9.3,56,1.4444444444444444,127
xian,2026-02-18 12:00:00,133.2,145.8,103.4,98.5,1.341,18.0,9.2,51,0.5,176
xian,2026-02-18 13:00:00,149.5,160.2,102.8,94.8,1.801,16.0,8.7,52,0.16666666666666666,199
xian,2026-02-18 14:00:00,144.4,156.0,101.4,89.5,2.325,12.0,7.6,57,0.3611111111111111,192
xian,2026-02-18 15:00:00,134.1,147.1,95.3,84.2,2.662,9.0,6.5,64,1.8888888888888888,177
xian,2026-02-18 16:00:00,113.9,126.7,80.5,80.1,2.677,6.0,6.0,70,1.5,149
xian,2026-02-18 17:00:00,98.0,108.7,61.1,76.1,2.504,3.0,4.0,80,1.1388888888888888,129
xian,2026-02-18 18:00:00,86.8,95.9,45.8,70.3,2.296,4.0,3.5,83,1.8055555555555556,115
xian,2026-02-18 19:00:00,75.4,82.7,38.2,60.4,2.066,11.0,4.1,72,2.638888888888889,100
xian,2026-02-18 20:00:00,64.3,70.3,34.8,48.8,1.8,21.0,3.8,71,2.75,87
xian,2026-02-18 21:00:00,55.4,61.7,33.4,40.6,1.612,28.0,3.8,68,3.194444444444444,76
xian,2026-02-18 22:00:00,49.9,56.7,34.3,39.5,1.589,28.0,3.9,65,2.4444444444444446,69
xian,2026-02-18 23:00:00,48.7,56.9,37.1,41.8,1.645,26.0,3.4,65,1.972222222222222,67
xian,2026-02-19 00:00:00,49.6,59.6,42.6,45.7,1.63,23.0,3.5,68,1.5,68
xian,2026-02-19 01:00:00,54.7,65.7,41.4,39.7,1.474,36.0,5.4,62,2.305555555555556,75
xian,2026-02-19 02:00:00,48.2,63.8,39.4,31.1,1.249,53.0,8.5,49,1.9166666666666667,66
xian,2026-02-19 03:00:00,34.7,59.8,35.7,23.2,1.02,70.0,11.1,41,2.305555555555556,55
xian,2026-02-19 04:00:00,22.0,56.6,28.5,16.4,0.786,84.0,13.4,35,2.2777777777777777,53
xian,2026-02-19 05:00:00,18.0,50.6,19.5,10.2,0.55,96.0,15.5,30,3.0,50
xian,2026-02-19 06:00:00,15.6,41.1,13.2,6.2,0.384,105.0,17.0,21,2.694444444444444,41
xian,2026-02-19 07:00:00,13.6,30.9,9.8,2.8,0.317,114.0,17.8,20,2.5833333333333335,36
xian,2026-02-19 08:00:00,12.5,23.6,9.1,1.5,0.321,120.0,18.1,20,1.9166666666666667,38
xian,2026-02-19 09:00:00,12.2,19.2,14.7,8.3,0.386,114.0,17.4,24,1.9166666666666667,36
xian,2026-02-19 10:00:00,26.3,30.9,32.5,30.8,0.524,86.0,14.8,30,3.138888888888889,38
xian,2026-02-19 11:00:00,67.8,72.9,56.6,61.4,0.723,47.0,12.5,35,3.611111111111111,91
xian,2026-02-19 12:00:00,92.7,96.9,76.5,91.1,0.942,11.0,12.8,31,3.2777777777777777,122
xian,2026-02-19 13:00:00,86.8,91.3,74.8,89.8,1.205,10.0,12.8,29,3.861111111111111,115
xian,2026-02-19 14:00:00,85.2,89.4,71.8,87.6,1.487,8.0,12.3,27,2.4166666666666665,113
xian,2026-02-19 15:00:00,83.6,87.5,65.8,83.8,1.67,8.0,9.2,42,1.0555555555555556,111
xian,2026-02-19 16:00:00,75.2,78.7,53.9,77.9,1.698,9.0,7.3,42,2.75,100
xian,2026-02-19 17:00:00,59.5,62.4,38.9,70.3,1.626,12.0,6.1,44,3.1111111111111107,88
xian,2026-02-19 18:00:00,48.1,50.3,27.3,61.5,1.503,16.0,6.1,44,2.75,77
xian,2026-02-19 19:00:00,39.5,41.3,21.8,49.8,1.286,23.0,6.5,41,3.888888888888889,62
xian,2026-02-19 20:00:00,33.1,34.7,19.9,36.8,1.018,32.0,6.8,42,3.5833333333333335,47
xian,2026-02-19 21:00:00,28.9,30.5,20.0,28.7,0.88,37.0,6.5,43,3.4722222222222223,41
xian,2026-02-19 22:00:00,26.5,28.5,22.7,29.5,1.008,35.0,5.5,46,2.4166666666666665,38
xian,2026-02-19 23:00:00,27.8,30.0,27.6,35.1,1.264,30.0,4.1,50,2.5,44
xian,2026-02-20 00:00:00,26.1,26.3,30.2,46.2,1.42,35.0,4.4,48,2.7777777777777777,58
xian,2026-02-20 01:00:00,35.3,35.7,32.2,42.6,1.367,44.0,7.1,41,2.7777777777777777,53
xian,2026-02-20 02:00:00,40.0,40.6,34.9,37.6,1.213,56.0,10.5,37,1.9444444444444444,56
xian,2026-02-20 03:00:00,28.9,30.0,36.7,33.1,1.048,69.0,13.8,33,2.0277777777777777,41
xian,2026-02-20 04:00:00,23.0,24.3,36.5,29.1,0.881,83.0,17.1,28,2.111111111111111,36
xian,2026-02-20 05:00:00,21.2,22.4,35.4,25.6,0.703,96.0,19.6,25,2.0277777777777777,35
xian,2026-02-20 06:00:00,20.8,21.8,35.1,24.2,0.581,106.0,21.0,22,1.611111111111111,35
xian,2026-02-20 07:00:00,21.2,22.1,34.3,23.6,0.517,112.0,22.5,19,1.9166666666666667,35
xian,2026-02-20 08:00:00,22.9,24.0,34.2,25.1,0.509,114.0,23.2,18,2.0277777777777777,36
xian,2026-02-20 09:00:00,26.4,27.4,40.8,34.0,0.62,105.0,22.7,20,1.6944444444444442,42
xian,2026-02-20 10:00:00,53.3,54.2,62.0,58.2,0.917,76.0,19.2,34,1.4166666666666665,73
xian,2026-02-20 11:00:00,101.7,104.3,89.8,89.8,1.333,36.0,16.4,39,1.8055555555555556,133
xian,2026-02-20 12:00:00,115.7,118.5,97.2,102.1,1.73,12.0,13.8,49,1.3611111111111112,151
xian,2026-02-20 13:00:00,108.5,109.9,90.3,95.8,2.15,14.0,13.6,51,1.4166666666666665,142
xian,2026-02-20 14:00:00,91.3,92.4,80.2,86.8,2.551,16.0,13.1,45,1.5555555555555554,120
xian,2026-02-20 15:00:00,84.5,85.7,68.7,78.3,2.666,18.0,11.6,49,1.9166666666666667,112
xian,2026-02-20 16:00:00,73.6,74.7,54.6,72.2,2.261,18.0,9.6,56,3.3611111111111107,98
xian,2026-02-20 17:00:00,58.0,58.7,39.1,66.6,1.57,18.0,9.7,55,4.138888888888889,83
xian,2026-02-20 18:00:00,46.9,47.3,27.3,59.3,1.025,20.0,10.1,51,3.8333333333333335,74
xian,2026-02-20 19:00:00,39.1,39.6,21.4,47.5,0.799,28.0,9.9,52,4.222222222222222,59
xian,2026-02-20 20:00:00,34.3,34.9,19.2,34.0,0.719,39.0,10.0,52,4.277777777777778,49
xian,2026-02-20 21:00:00,31.3,33.1,19.1,25.3,0.705,46.0,9.7,53,3.5833333333333335,45
xian,2026-02-20 22:00:00,29.6,34.3,21.8,26.1,0.766,42.0,9.2,55,3.5277777777777777,42
xian,2026-02-20 23:00:00,30.2,38.2,26.5,31.7,0.892,34.0,9.0,55,3.75,43
xian,2026-02-21 00:00:00,40.4,53.0,30.8,40.9,0.969,27.0,8.6,57,2.611111111111111,57
xian,2026-02-21 01:00:00,48.4,67.3,29.8,35.3,0.957,38.0,11.2,48,2.944444444444444,67
xian,2026-02-21 02:00:00,48.8,75.9,28.1,27.3,0.896,54.0,13.9,38,2.611111111111111,67
xian,2026-02-21 03:00:00,40.0,129.9,25.5,20.2,0.797,68.0,16.4,30,2.7222222222222223,90
xian,2026-02-21 04:00:00,50.9,246.8,20.7,14.6,0.632,78.0,19.9,24,2.638888888888889,148
xian,2026-02-21 05:00:00,60.3,303.6,15.0,9.8,0.429,85.0,23.2,15,2.75,177
xian,2026-02-21 06:00:00,61.2,297.1,11.0,7.0,0.285,90.0,23.8,11,1.6666666666666665,174
xian,2026-02-21 07:00:00,60.5,278.5,8.0,4.8,0.206,95.0,24.2,11,2.0,164
xian,2026-02-21 08:00:00,58.9,259.8,6.8,4.6,0.185,97.0,24.1,11,2.1944444444444446,155
xian,2026-02-21 09:00:00,57.9,238.4,13.0,11.9,0.301,90.0,23.7,12,2.138888888888889,144
xian,2026-02-21 10:00:00,74.7,236.1,34.5,34.7,0.711,64.0,21.5,16,2.888888888888889,143
xian,2026-02-21 11:00:00,114.8,286.8,63.4,65.0,1.257,28.0,19.0,18,3.7222222222222223,168
xian,2026-02-21 12:00:00,142.0,287.8,86.7,86.9,1.547,4.0,17.6,21,2.2777777777777777,189
xian,2026-02-21 13:00:00,149.5,268.2,77.7,80.2,1.314,7.0,16.2,26,1.6388888888888888,199
xian,2026-02-21 14:00:00,126.2,199.8,64.8,70.5,0.825,12.0,14.5,32,1.6666666666666665,166
xian,2026-02-21 15:00:00,93.8,178.8,52.4,60.3,0.49,19.0,14.7,25,2.2222222222222223,124
xian,2026-02-21 16:00:00,75.9,233.8,40.8,49.4,0.509,30.0,13.6,26,2.0277777777777777,142
xian,2026-02-21 17:00:00,75.0,245.9,29.6,37.9,0.682,43.0,13.0,32,0.38888888888888884,148
xian,2026-02-21 18:00:00,77.5,232.8,21.8,29.2,0.814,51.0,12.8,30,1.1666666666666667,141
xian,2026-02-21 19:00:00,78.2,227.2,19.0,24.3,0.819,52.0,12.4,36,0.9166666666666666,139
xian,2026-02-21 20:00:00,76.4,227.7,19.6,22.0,0.783,49.0,11.6,28,2.7777777777777777,139
xian,2026-02-21 21:00:00,75.0,221.2,22.1,22.4,0.775,43.0,9.1,35,0.9444444444444444,136
xian,2026-02-21 22:00:00,73.6,196.0,27.8,27.5,0.843,32.0,7.9,40,1.1388888888888888,123
xian,2026-02-21 23:00:00,76.6,180.7,35.5,35.1,0.939,19.0,7.3,43,0.3055555555555556,115
xian,2026-02-22 00:00:00,113.4,201.2,50.5,36.2,0.982,15.0,7.6,44,1.1666666666666667,148
xian,2026-02-22 01:00:00,119.7,197.0,46.8,32.6,0.934,28.0,9.8,41,1.5277777777777777,157
xian,2026-02-22 02:00:00,95.7,264.5,41.6,27.5,0.833,46.0,12.3,30,1.5,157
xian,2026-02-22 03:00:00,87.3,339.9,36.8,23.0,0.714,63.0,14.6,18,2.1666666666666665,195
xian,2026-02-22 04:00:00,83.6,347.4,33.3,19.7,0.567,77.0,16.5,12,2.75,199
xian,2026-02-22 05:00:00,80.1,319.4,30.3,17.1,0.402,89.0,17.5,11,3.4722222222222223,185
xian,2026-02-22 06:00:00,76.4,292.4,27.3,15.0,0.289,98.0,17.2,13,4.444444444444445,171
xian,2026-02-22 07:00:00,71.5,268.2,23.0,12.4,0.263,104.0,17.3,13,4.777777777777778,159
xian,2026-02-22 08:00:00,65.4,248.7,18.8,10.4,0.288,107.0,17.3,13,5.0,149
xian,2026-02-22 09:00:00,58.6,219.3,17.4,12.7,0.324,103.0,16.8,13,4.916666666666666,135
xian,2026-02-22 10:00:00,55.3,163.0,19.7,22.9,0.361,88.0,15.5,15,4.111111111111112,106
xian,2026-02-22 11:00:00,58.7,149.5,25.0,37.4,0.41,66.0,14.0,16,3.7222222222222223,100
xian,2026-02-22 12:00:00,69.8,152.7,34.1,49.1,0.464,50.0,12.8,21,4.888888888888889,101
xian,2026-02-22 13:00:00,83.8,182.5,39.4,50.8,0.532,46.0,10.9,38,4.277777777777778,116
xian,2026-02-22 14:00:00,95.9,202.1,46.4,53.0,0.604,40.0,8.9,49,4.638888888888888,126
xian,2026-02-22 15:00:00,106.9,218.9,50.5,54.1,0.645,35.0,8.3,60,2.4722222222222223,140
xian,2026-02-22 16:00:00,122.5,244.9,48.8,53.2,0.627,32.0,8.7,55,1.6944444444444442,161
xian,2026-02-22 17:00:00,118.7,241.2,44.2,51.2,0.577,30.0,8.1,52,1.8333333333333333,155
xian,2026-02-22 18:00:00,105.7,219.3,39.8,49.0,0.54,29.0,7.9,43,2.6666666666666665,138
xian,2026-02-22 19:00:00,93.4,194.6,36.5,46.7,0.525,30.0,8.1,49,1.8055555555555556,123
xian,2026-02-22 20:00:00,87.1,177.9,33.5,44.1,0.523,33.0,8.0,51,2.0,115
xian,2026-02-22 21:00:00,81.5,172.3,31.7,42.1,0.547,35.0,7.8,50,1.75,111
xian,2026-02-22 22:00:00,78.2,160.2,31.6,41.1,0.628,36.0,7.3,52,2.0,105
xian,2026-02-22 23:00:00,74.0,153.7,32.6,40.6,0.736,36.0,6.5,58,1.6666666666666665,102
xian,2026-02-23 00:00:00,84.3,170.4,35.0,40.4,0.796,33.0,4.5,83,2.2777777777777777,112
xian,2026-02-23 01:00:00,79.4,156.9,34.3,38.8,0.757,36.0,4.8,89,2.138888888888889,106
xian,2026-02-23 02:00:00,66.1,144.8,33.4,36.6,0.67,41.0,5.3,82,1.5,97
xian,2026-02-23 03:00:00,61.0,134.6,32.9,34.6,0.616,46.0,3.8,96,2.75,92
xian,2026-02-23 04:00:00,59.8,129.0,33.1,32.7,0.635,50.0,2.2,100,2.2777777777777777,90
xian,2026-02-23 05:00:00,37.1,83.1,33.6,31.1,0.687,54.0,1.8,100,2.1944444444444446,67
xian,2026-02-23 06:00:00,30.6,67.8,34.1,30.9,0.737,56.0,1.1,100,1.7222222222222223,59
xian,2026-02-23 07:00:00,26.7,55.5,33.7,32.3,0.741,55.0,1.7,98,1.8333333333333333,53
xian,2026-02-23 08:00:00,23.2,44.0,33.2,35.1,0.743,51.0,2.6,93,2.694444444444444,44
xian,2026-02-23 09:00:00,21.1,34.6,35.1,39.7,0.837,45.0,3.2,90,1.75,50
xian,2026-02-23 10:00:00,23.8,32.0,41.2,48.2,1.11,33.0,2.1,94,0.7777777777777777,60
xian,2026-02-23 11:00:00,40.2,46.6,49.7,58.6,1.475,19.0,3.0,91,1.6944444444444442,73
xian,2026-02-23 12:00:00,60.1,62.4,58.3,64.4,1.767,9.0,3.2,91,1.7222222222222223,81
xian,2026-02-23 13:00:00,98.3,100.6,67.2,60.5,1.943,11.0,2.2,90,0.6666666666666666,129
xian,2026-02-23 14:00:00,96.4,98.0,78.7,55.0,2.046,14.0,1.6,93,0.7777777777777777,127
xian,2026-02-23 15:00:00,94.1,95.7,82.5,50.1,2.037,16.0,1.4,95,1.2222222222222223,124
xian,2026-02-23 16:00:00,81.3,83.1,71.2,46.6,1.849,17.0,1.4,93,0.6388888888888888,108
xian,2026-02-23 17:00:00,70.1,72.6,52.1,43.7,1.55,18.0,1.0,96,1.2777777777777777,94
xian,2026-02-23 18:00:00,63.1,66.8,36.6,41.4,1.304,19.0,1.5,98,0.25,85
xian,2026-02-23 19:00:00,56.0,61.2,28.4,39.7,1.17,20.0,0.7,100,0.16666666666666666,76
xian,2026-02-23 20:00:00,50.4,58.2,23.8,38.7,1.089,22.0,0.6,100,0.25,69
xian,2026-02-23 21:00:00,47.4,57.5,22.8,37.9,1.044,22.0,0.7,100,0.08333333333333333,66
xian,2026-02-23 22:00:00,47.4,59.6,26.7,37.5,1.054,20.0,1.2,97,0.22222222222222224,66
xian,2026-02-23 23:00:00,53.4,68.9,34.3,37.5,1.101,17.0,1.4,94,0.75,73
xian,2026-02-24 00:00:00,60.1,76.8,41.5,36.7,1.108,22.0,1.7,91,0.7777777777777777,81
xian,2026-02-24 01:00:00,66.1,82.9,44.9,35.8,1.035,29.0,2.3,92,1.472222222222222,89
xian,2026-02-24 02:00:00,50.8,87.8,49.6,34.5,0.923,39.0,3.2,91,2.25,70
xian,2026-02-24 03:00:00,44.8,75.2,52.5,33.3,0.817,49.0,4.1,89,2.75,63
xian,2026-02-24 04:00:00,41.0,65.4,52.3,32.5,0.724,59.0,5.3,84,2.972222222222222,58
xian,2026-02-24 05:00:00,40.7,63.6,50.2,31.7,0.637,69.0,6.9,76,3.222222222222222,57
xian,2026-02-24 06:00:00,40.9,64.0,47.5,30.3,0.577,79.0,8.0,70,3.2499999999999996,57
xian,2026-02-24 07:00:00,39.6,61.9,42.6,25.8,0.535,91.0,9.8,63,3.6944444444444446,56
xian,2026-02-24 08:00:00,37.4,58.2,37.1,20.6,0.521,102.0,11.1,58,3.9166666666666665,54
xian,2026-02-24 09:00:00,35.5,54.7,36.1,21.7,0.58,103.0,11.8,57,3.6666666666666665,52
xian,2026-02-24 10:00:00,42.5,56.7,43.9,35.5,0.753,84.0,11.2,58,3.2777777777777777,59
xian,2026-02-24 11:00:00,57.9,71.2,56.3,55.6,0.999,54.0,9.1,65,3.0555555555555554,79
xian,2026-02-24 12:00:00,85.7,110.8,64.1,69.7,1.245,29.0,6.5,79,1.472222222222222,113
xian,2026-02-24 13:00:00,97.1,119.7,63.9,66.4,1.515,28.0,5.6,84,0.75,128
xian,2026-02-24 14:00:00,89.2,105.5,63.3,61.9,1.784,25.0,4.9,85,0.7222222222222222,118
xian,2026-02-24 15:00:00,79.4,93.4,59.9,58.1,1.903,24.0,5.4,80,2.0,106
xian,2026-02-24 16:00:00,69.4,84.5,51.2,56.2,1.745,23.0,5.5,78,2.5833333333333335,93
xian,2026-02-24 17:00:00,58.8,75.9,39.8,55.2,1.436,23.0,5.2,78,3.0277777777777777,80
xian,2026-02-24 18:00:00,53.9,73.1,30.9,53.6,1.206,24.0,4.2,83,1.5555555555555554,74
xian,2026-02-24 19:00:00,51.3,73.6,25.9,50.6,1.166,26.0,4.1,85,1.8611111111111112,70
xian,2026-02-24 20:00:00,50.4,76.4,23.5,47.1,1.204,29.0,3.9,87,2.305555555555556,69
xian,2026-02-24 21:00:00,50.5,80.8,24.5,44.8,1.217,30.0,3.8,88,2.5833333333333335,69
xian,2026-02-24 22:00:00,52.3,88.0,31.7,45.5,1.163,27.0,3.8,88,2.972222222222222,72
xian,2026-02-24 23:00:00,59.0,102.7,42.5,47.4,1.083,22.0,3.7,88,3.5833333333333335,80
xian,2026-02-25 00:00:00,79.4,129.5,48.6,46.1,0.997,23.0,3.9,89,3.6944444444444446,106
xian,2026-02-25 01:00:00,76.4,129.5,45.4,39.8,0.897,34.0,5.4,84,3.2499999999999996,102
xian,2026-02-25 02:00:00,65.7,152.3,41.0,31.1,0.791,50.0,7.1,77,2.972222222222222,101
xian,2026-02-25 03:00:00,54.4,130.4,37.0,24.0,0.721,65.0,8.8,71,2.4444444444444446,90
xian,2026-02-25 04:00:00,46.7,102.0,33.6,19.8,0.713,77.0,10.5,66,1.6944444444444442,76
xian,2026-02-25 05:00:00,44.1,89.9,30.7,17.2,0.742,88.0,10.8,67,1.6944444444444442,70
xian,2026-02-25 06:00:00,43.9,84.5,29.3,17.2,0.772,93.0,10.4,68,1.4166666666666665,67
xian,2026-02-25 07:00:00,44.6,82.2,29.8,19.8,0.774,92.0,10.8,67,1.5277777777777777,66
xian,2026-02-25 08:00:00,46.3,82.0,31.9,24.9,0.778,86.0,10.8,68,2.7222222222222223,66
xian,2026-02-25 09:00:00,53.8,87.3,35.8,33.1,0.834,75.0,9.4,73,3.611111111111111,74
xian,2026-02-25 10:00:00,75.9,106.6,42.3,47.2,0.992,56.0,8.1,80,2.944444444444444,101
xian,2026-02-25 11:00:00,90.8,118.7,50.6,64.4,1.203,32.0,8.0,81,2.7222222222222223,120
xian,2026-02-25 12:00:00,109.2,147.6,65.5,67.2,1.366,7.0,7.1,91,3.5,143
xian,2026-02-25 13:00:00,100.8,132.7,67.1,68.5,1.444,5.0,7.0,90,3.611111111111111,132
xian,2026-02-25 14:00:00,86.1,111.5,68.9,70.2,1.476,2.0,7.3,89,3.2499999999999996,114
xian,2026-02-25 15:00:00,82.0,105.0,68.0,70.4,1.475,0.0,7.5,88,2.9166666666666665,109
xian,2026-02-25 16:00:00,80.8,103.1,62.2,68.1,1.422,0.0,6.4,90,1.6388888888888888,107
xian,2026-02-25 17:00:00,76.1,99.2,53.7,64.4,1.336,0.0,4.9,91,1.1944444444444444,101
xian,2026-02-25 18:00:00,72.9,97.6,45.3,60.5,1.296,0.0,4.5,94,0.75,97
xian,2026-02-25 19:00:00,66.1,91.7,37.1,56.7,1.31,2.0,3.8,95,0.4722222222222222,89
xian,2026-02-25 20:00:00,59.8,81.7,29.0,52.7,1.369,4.0,3.8,95,0.1388888888888889,81
xian,2026-02-25 21:00:00,55.2,77.1,24.5,49.2,1.522,7.0,3.5,95,0.3333333333333333,75
xian,2026-02-25 22:00:00,52.5,76.6,25.4,46.5,1.905,8.0,3.0,95,0.5,72
xian,2026-02-25 23:00:00,53.1,77.8,29.8,44.2,2.383,9.0,2.3,98,0.6944444444444444,73
xian,2026-02-26 00:00:00,62.4,83.6,35.5,39.6,2.593,11.0,3.7,98,0.41666666666666663,84
xian,2026-02-26 01:00:00,72.6,89.2,39.8,37.1,2.296,22.0,5.4,95,0.6111111111111112,97
xian,2026-02-26 02:00:00,65.4,90.6,45.8,33.6,1.731,37.0,7.7,91,1.0833333333333333,88
xian,2026-02-26 03:00:00,57.3,93.1,49.8,30.6,1.259,51.0,9.5,80,1.9166666666666667,78
xian,2026-02-26 04:00:00,59.6,101.5,50.3,28.8,1.019,63.0,11.0,70,1.6388888888888888,81
xian,2026-02-26 05:00:00,61.0,103.1,48.8,27.6,0.871,74.0,12.3,64,1.8888888888888888,82
xian,2026-02-26 06:00:00,59.8,97.8,46.8,26.7,0.759,83.0,12.5,63,2.2777777777777777,81
